opTime,tradeValue
647.0,29.6349993134
647.5,29.6349993134
648.0,31.8550003815
648.5,29.6600003815
649.0,31.4150001526
649.5,31.4150001526
650.0,31.4150001526
650.5,29.9800007629
651.0,30.4949990845
651.5,30.4199990845
652.0,29.5499999237
652.5,31.1950008392
653.0,31.1950008392
653.5,30.1800008392
654.0,29.9400006104
654.5,29.2650002289
655.0,29.3949993134
655.5,31.9499998474
656.0,31.9499998474
656.5,31.8100004578
657.0,31.8100004578
657.5,31.8100004578
658.0,31.8100004578
658.5,28.7549998474
659.0,30.0399993134
659.5,29.0600004578
660.0,29.0600004578
660.5,28.6150004578
661.0,28.6150004578
661.5,28.6150004578
662.0,30.8950001526
662.5,28.0550001526
663.0,29.8550005341
663.5,30.7900000763
664.0,28.4549996185
664.5,29.7350008392
665.0,28.4650008392
665.5,30.6600009155
666.0,29.1450006866
666.5,29.1450006866
667.0,30.5800004578
667.5,31.0249991608
668.0,30.4549991608
668.5,30.4649995422
669.0,29.0049999237
669.5,29.0049999237
670.0,31.7050003052
670.5,31.7050003052
671.0,31.7050003052
671.5,30.6100003052
672.0,30.6199992371
672.5,30.6199992371
673.0,29.3649992371
673.5,29.3649992371
674.0,29.3499992371
674.5,29.1699992371
675.0,28.9649992371
675.5,30.3700002289
676.0,30.3700002289
676.5,30.2900001526
677.0,30.2900001526
677.5,28.3849994659
678.0,30.8249995422
678.5,30.1799995422
679.0,28.5449996185
679.5,28.9549996185
680.0,28.5349993896
680.5,28.5349993896
681.0,28.5349993896
681.5,29.6849993896
682.0,29.4599993896
682.5,30.075
683.0,31.1349997711
683.5,30.0600006104
684.0,31.5200007629
684.5,30.0549994659
685.0,29.0200006866
685.5,31.2550004578
686.0,30.4700004578
686.5,30.1
687.0,30.1
687.5,30.1
688.0,29.6549995422
688.5,28.8849996185
689.0,28.8349996185
689.5,28.4449996185
690.0,28.4449996185
690.5,28.4449996185
691.0,30.8299994659
691.5,30.8299994659
692.0,30.3149993896
692.5,30.1950004578
693.0,29.1850004578
693.5,30.6049991608
694.0,30.6049991608
694.5,31.0200008392
695.0,28.4250001526
695.5,28.3949999237
696.0,30.9550003052
696.5,30.9550003052
697.0,31.2100009155
697.5,31.24
698.0,31.08
698.5,31.02
699.0,31.02
699.5,30.52
700.0,28.8350001526
700.5,28.8350001526
701.0,28.8399999237
701.5,30.3250003052
702.0,29.1750003052
702.5,29.1750003052
703.0,30.2350001526
703.5,30.2350001526
704.0,28.8450001526
704.5,28.6500001526
705.0,28.7750007629
705.5,30.2900005341
706.0,30.2849994659
706.5,29.4549998474
707.0,30.4499993896
707.5,30.5749992371
708.0,28.6200000763
708.5,30.0650001526
709.0,29.2150000763
709.5,30.0050006866
710.0,29.6000006866
710.5,29.9700004578
711.0,29.9700004578
711.5,29.9099993896
712.0,29.9099993896
712.5,29.0550003052
713.0,29.6250001526
713.5,29.6250001526
714.0,28.9149996948
714.5,28.2650005341
715.0,31.8749996185
715.5,29.5250002289
716.0,28.3900002289
716.5,29.715
717.0,31.6849990845
717.5,31.9899991608
718.0,31.9849991608
718.5,28.0550003815
719.0,28.0550003815
719.5,28.0550003815
720.0,28.0550003815
720.5,28.0550003815
721.0,28.0550003815
721.5,28.0550003815
722.0,28.0550003815
722.5,30.3999996185
723.0,29.2250004578
723.5,29.2250004578
724.0,29.2250004578
724.5,30.8750001526
725.0,28.0600001526
725.5,28.0450001526
726.0,28.955
726.5,28.955
727.0,28.7750000763
727.5,28.3999998474
728.0,30.4149993134
728.5,30.4149993134
729.0,29.5349996948
729.5,31.2499995422
730.0,28.5849995422
730.5,28.5849995422
731.0,28.5849995422
731.5,31.6149996948
732.0,28.5100006866
732.5,29.0649993896
733.0,28.9899993896
733.5,28.5449993896
734.0,28.4650002289
734.5,29.7500002289
735.0,31.2400002289
735.5,28.7049997711
736.0,30.4449997711
736.5,30.4449997711
737.0,30.4449997711
737.5,31.5249999237
738.0,31.8
738.5,31.48
739.0,31.45
739.5,30.84
740.0,30.75
740.5,30.71
741.0,29.3950008392
741.5,28.1200003815
742.0,28.1200003815
742.5,28.1200003815
743.0,31.5350006866
743.5,28.1649993896
744.0,30.1450002289
744.5,29.3300002289
745.0,28.4699993134
745.5,28.3299993134
746.0,29.2799990845
746.5,30.3100003052
747.0,30.3100003052
747.5,29.4750004578
748.0,30.4949993896
748.5,30.6950008392
749.0,30.6950008392
749.5,30.6950008392
750.0,29.1800006104
750.5,30.6799995422
751.0,30.6799995422
751.5,30.6799995422
752.0,29.3549992371
752.5,30.5600006104
753.0,30.1050003815
753.5,29.7350001526
754.0,30.0549992371
754.5,30.0549992371
755.0,29.8999996948
755.5,29.7949996948
756.0,28.7749996948
756.5,30.8800009155
757.0,31.135
757.5,31.2899998474
758.0,31.1199993134
758.5,30.1950001526
759.0,31.5649998474
759.5,31.0849998474
760.0,28.2099998474
760.5,28.2099998474
761.0,28.2099998474
761.5,28.2099998474
762.0,28.2099998474
762.5,29.5949993896
763.0,29.5949993896
763.5,29.5949993896
764.0,29.5949993896
764.5,29.5949993896
765.0,29.5949993896
765.5,29.5949993896
766.0,29.5949993896
766.5,29.5949993896
767.0,30.2850007629
767.5,29.1800003052
768.0,30.2149992371
768.5,29.2299996185
769.0,30.2700004578
769.5,28.7749990845
770.0,30.0299996948
770.5,30.0299996948
771.0,28.9650002289
771.5,28.9650002289
772.0,29.8300008392
772.5,29.8300008392
773.0,29.8300008392
773.5,30.1250009155
774.0,29.7500009155
774.5,29.4200009155
775.0,29.3199997711
775.5,29.2449997711
776.0,30.2399995422
776.5,30.2399995422
777.0,29.9350003815
777.5,29.9350003815
778.0,28.5149995422
778.5,28.7499999237
779.0,28.7499999237
779.5,29.6300009155
780.0,31.8499990845
780.5,31.8499990845
781.0,31.8499990845
781.5,31.8499990845
782.0,31.8499990845
782.5,31.8499990845
783.0,31.8499990845
783.5,30.3100003052
784.0,29.2299992371
784.5,29.2299992371
785.0,29.2299992371
785.5,29.2299992371
786.0,29.2299992371
786.5,29.0899998474
787.0,28.0849991608
787.5,29.2650003052
788.0,28.6099998474
788.5,30.9449998474
789.0,30.7250005341
789.5,30.7250005341
790.0,30.7250005341
790.5,30.7250005341
791.0,30.7250005341
791.5,30.7250005341
792.0,30.2000005341
792.5,28.9100005341
793.0,31.4900002289
793.5,28.4400002289
794.0,28.9899995422
794.5,28.9899995422
795.0,28.3949995422
795.5,30.9200008392
796.0,31.5699995422
796.5,29.7349995422
797.0,28.1249995422
797.5,31.4350007629
798.0,29.5950007629
798.5,29.5650007629
799.0,29.0900006866
799.5,31.6900006104
800.0,31.6750006104
800.5,28.6449990845
801.0,30.4749993134
801.5,30.4749993134
802.0,30.1799992371
802.5,30.2000006104
803.0,29.8250013733
803.5,29.8250013733
804.0,29.8250013733
804.5,29.7399984741
805.0,29.7399984741
805.5,29.7399984741
806.0,29.7399984741
806.5,29.7399984741
807.0,29.6650015259
807.5,29.7000006104
808.0,29.7000006104
808.5,29.7000006104
809.0,29.7000006104
809.5,29.7000006104
810.0,29.7000006104
810.5,29.7000006104
811.0,28.5350016785
811.5,29.1249998474
812.0,31.6850016785
812.5,28.8300004578
813.0,28.8300004578
813.5,28.0500004578
814.0,27.6049994659
814.5,26.7199999237
815.0,26.3249992371
815.5,25.4800006866
816.0,27.0350003815
816.5,26.3200001526
817.0,25.9600001526
817.5,26.0199996948
818.0,25.4250003052
818.5,25.2750003052
819.0,25.1250003815
819.5,27.9100004578
820.0,27.7349991608
820.5,27.2849991608
821.0,27.2849991608
821.5,27.2849991608
822.0,27.2349999237
822.5,25.2800003052
823.0,26.9450009155
823.5,27.5749992371
824.0,27.4849990845
824.5,26.5799992371
825.0,27.2700008392
825.5,27.2700008392
826.0,27.7350009155
826.5,26.8750009155
827.0,27.8249991608
827.5,26.9150008392
828.0,26.2950005341
828.5,26.3400005341
829.0,26.2899993896
829.5,26.6800006866
830.0,25.2550006866
830.5,25.2649993134
831.0,25.2649993134
831.5,25.2649993134
832.0,25.2649993134
832.5,25.2649993134
833.0,25.2649993134
833.5,27.6800006866
834.0,25.1900004578
834.5,25.1900004578
835.0,27.175
835.5,25.4500006104
836.0,27.6049996185
836.5,25.1699996185
837.0,26.1299993896
837.5,26.1299993896
838.0,26.1299993896
838.5,27.4200006104
839.0,26.9599998474
839.5,26.925
840.0,27.35
840.5,26.8699996948
841.0,26.2150004578
841.5,26.8099991608
842.0,27.7949991608
842.5,26.8099991608
843.0,26.8099991608
843.5,27.4700003815
844.0,25.5900002289
844.5,25.5900002289
845.0,25.5900002289
845.5,25.5900002289
846.0,27.9150001526
846.5,27.9150001526
847.0,27.8949996948
847.5,27.8949996948
848.0,27.8949996948
848.5,25.4300006104
849.0,27.8800003815
849.5,25.2650007629
850.0,25.2650007629
850.5,25.2650007629
851.0,27.7450007629
851.5,26.4749999237
852.0,26.3300007629
852.5,26.0350006866
853.0,25.505
853.5,25.8750003815
854.0,26.1050007629
854.5,27.6849997711
855.0,27.5050003815
855.5,27.3649996948
856.0,27.3649996948
856.5,27.3649996948
857.0,27.5400005341
857.5,26.3449991608
858.0,27.0550003815
858.5,27.2700003815
859.0,27.2700003815
859.5,25.9800003815
860.0,25.9749993134
860.5,26.6950007629
861.0,26.9999999237
861.5,25.7200001526
862.0,25.7200001526
862.5,25.7200001526
863.0,25.7200001526
863.5,26.9750003052
864.0,26.5250004578
864.5,27.7300002289
865.0,27.4949994659
865.5,25.0699994659
866.0,27.5999990845
866.5,26.6100005341
867.0,27.1149996185
867.5,27.1149996185
868.0,27.1149996185
868.5,27.7950004578
869.0,25.5550001526
869.5,27.0200003052
870.0,26.2999991608
870.5,26.2999991608
871.0,26.2999991608
871.5,26.2999991608
872.0,26.2999991608
872.5,26.2999991608
873.0,26.81
873.5,26.81
874.0,26.81
874.5,27.6450006104
875.0,26.5800007629
875.5,26.5750007629
876.0,25.0099998474
876.5,25.1800004578
877.0,27.2249996948
877.5,26.9849996948
878.0,27.8050005341
878.5,27.0850002289
879.0,27.0850002289
879.5,25.5199992371
880.0,27.5850006866
880.5,25.9400004578
881.0,26.9099997711
881.5,26.9099997711
882.0,25.8899993134
882.5,27.6249999237
883.0,26.5700003052
883.5,26.5299993896
884.0,25.2749993896
884.5,25.7799993896
885.0,27.8700002289
885.5,27.8650002289
886.0,26.7849997711
886.5,26.7849997711
887.0,26.7849997711
887.5,26.7849997711
888.0,25.3300006104
888.5,27.0549995422
889.0,26.8149995422
889.5,26.2449994659
890.0,26.1500001526
890.5,26.5649997711
891.0,26.5649997711
891.5,25.1800003815
892.0,25.0700008392
892.5,25.0700008392
893.0,25.0700008392
893.5,27.8549993134
894.0,26.7449993134
894.5,25.5049992371
895.0,26.4999992371
895.5,25.1950002289
896.0,26.5549995422
896.5,26.5549995422
897.0,26.5549995422
897.5,26.5549995422
898.0,26.5549995422
898.5,26.5549995422
899.0,26.5549995422
899.5,26.5549995422
900.0,27.8099999237
900.5,27.7999996948
901.0,27.5449992371
901.5,27.5449992371
902.0,26.2349998474
902.5,25.0999998474
903.0,25.0300006104
903.5,26.075
904.0,26.075
904.5,26.075
905.0,26.075
905.5,25.1199999237
906.0,27.7000007629
906.5,26.3200007629
907.0,27.3949996948
907.5,26.3999996948
908.0,26.3999996948
908.5,26.3000003052
909.0,27.6200008392
909.5,27.6200008392
910.0,26.9800000763
910.5,26.9649996185
911.0,26.8299996185
911.5,26.6499996185
912.0,26.6449996185
912.5,25.4849996185
913.0,27.4699993134
913.5,27.4699993134
914.0,26.8400006866
914.5,26.8400006866
915.0,26.8400006866
915.5,26.8400006866
916.0,25.2099996185
916.5,25.2099996185
917.0,27.3549995422
917.5,27.2949995422
918.0,27.5099990845
918.5,25.5049990845
919.0,25.4599990845
919.5,27.7600004578
920.0,27.7600004578
920.5,27.7750003815
921.0,27.7750003815
921.5,27.7750003815
922.0,27.7800002289
922.5,25.7950008392
923.0,26.5400000763
923.5,26.2150000763
924.0,26.7049993896
924.5,27.0399997711
925.0,27.0000007629
925.5,27.0000007629
926.0,27.0699999237
926.5,27.0699999237
927.0,27.0699999237
927.5,27.0699999237
928.0,26.1950009155
928.5,26.5850008392
929.0,27.7500000763
929.5,27.7500000763
930.0,27.7500000763
930.5,26.4649996948
931.0,26.4649996948
931.5,27.6300006866
932.0,25.8050006866
932.5,25.4849991608
933.0,27.6349991608
933.5,26.3149995422
934.0,27.5149995422
934.5,27.5149995422
935.0,27.5149995422
935.5,25.0549995422
936.0,25.0549995422
936.5,25.0549995422
937.0,25.6199993134
937.5,27.9200009155
938.0,25.4650005341
938.5,25.4650005341
939.0,25.3599990845
939.5,26.5399991608
940.0,27.1049995422
940.5,27.3100007629
941.0,27.2050007629
941.5,26.6350007629
942.0,25.3650002289
942.5,25.9999995422
943.0,25.8600001526
943.5,26.6100006866
944.0,25.0200001526
944.5,25.0200001526
945.0,25.0200001526
945.5,25.0200001526
946.0,26.0999990845
946.5,26.1050000763
947.0,27.5600006866
947.5,25.9450006866
948.0,25.4650006104
948.5,25.4550003815
949.0,25.4550003815
949.5,26.7449986267
950.0,26.4599992371
950.5,25.0899981689
951.0,25.2999984741
951.5,26.5799992371
952.0,26.5799992371
952.5,26.5799992371
953.0,26.4349987793
953.5,26.4349987793
954.0,26.4349987793
954.5,27.8350004578
955.0,26.8100004578
955.5,26.3050004578
956.0,27.9299983215
956.5,27.9299983215
957.0,27.9299983215
957.5,27.9299983215
958.0,27.9299983215
958.5,27.9299983215
959.0,27.8249987793
959.5,27.6150007629
960.0,26.6200018311
960.5,26.6200018311
961.0,26.6200018311
961.5,23.7400006866
962.0,22.5600007629
962.5,22.4800008392
963.0,22.4149994659
963.5,22.2199994659
964.0,23.9400003052
964.5,22.6450003052
965.0,24.5949993896
965.5,23.2549993896
966.0,24.3199992371
966.5,24.1850008392
967.0,23.5050005341
967.5,22.3550005341
968.0,22.1650009155
968.5,24.9149991608
969.0,24.5249991608
969.5,24.5249991608
970.0,24.7500005341
970.5,22.7950005341
971.0,24.6150002289
971.5,23.79
972.0,22.4850009155
972.5,22.1950003052
973.0,22.1500001526
973.5,23.0300004578
974.0,23.0300004578
974.5,23.0300004578
975.0,22.75
975.5,22.75
976.0,22.2950003052
976.5,23.0950009155
977.0,22.6200008392
977.5,22.5900001526
978.0,24.5149994659
978.5,24.5149994659
979.0,24.5149994659
979.5,24.5149994659
980.0,24.5149994659
980.5,24.5149994659
981.0,22.6049993896
981.5,22.6149995422
982.0,22.6149995422
982.5,23.7649995422
983.0,23.9950009155
983.5,22.4450009155
984.0,22.4450009155
984.5,22.2100007629
985.0,24.4600004578
985.5,22.3000004578
986.0,22.3000004578
986.5,22.1500004578
987.0,23.8650002289
987.5,23.5699997711
988.0,23.2149999237
988.5,23.1149999237
989.0,23.0899999237
989.5,22.9699999237
990.0,22.8099999237
990.5,23.5200005341
991.0,23.4349995422
991.5,23.3350007629
992.0,23.9100000763
992.5,23.9100000763
993.0,23.9100000763
993.5,23.9649990845
994.0,22.1849990845
994.5,23.385
995.0,22.2000003815
995.5,23.1800007629
996.0,23.5350001526
996.5,23.5350001526
997.0,23.6599995422
997.5,23.1999995422
998.0,22.8050003815
998.5,23.6749996185
999.0,23.3950002289
999.5,24.1150006104
1000.0,24.0100006104
1000.5,24.6299995422
1001.0,24.6299995422
1001.5,24.5599995422
1002.0,24.5550003815
1002.5,24.7449993896
1003.0,24.5899993896
1003.5,23.5500001526
1004.0,23.5500001526
1004.5,23.5500001526
1005.0,23.5500001526
1005.5,22.3850001526
1006.0,22.2150001526
1006.5,23.1999990845
1007.0,24.1700005341
1007.5,23.6450004578
1008.0,23.4050004578
1008.5,22.3200002289
1009.0,23.3700006104
1009.5,23.3700006104
1010.0,24.1549999237
1010.5,24.1549999237
1011.0,24.1549999237
1011.5,24.1549999237
1012.0,24.1549999237
1012.5,23.7049990845
1013.0,23.7049990845
1013.5,23.8550004578
1014.0,22.8649995422
1014.5,23.5350003815
1015.0,23.4300003815
1015.5,23.0949990845
1016.0,22.2749999237
1016.5,23.6999996185
1017.0,23.6299996185
1017.5,23.6299996185
1018.0,23.6299996185
1018.5,24.8399991608
1019.0,24.8399991608
1019.5,24.8399991608
1020.0,24.8399991608
1020.5,24.8399991608
1021.0,22.8749997711
1021.5,23.6599990845
1022.0,23.7250007629
1022.5,23.3550007629
1023.0,23.7500007629
1023.5,23.7500007629
1024.0,23.7500007629
1024.5,23.7500007629
1025.0,23.2150007629
1025.5,23.5899993896
1026.0,22.5750002289
1026.5,22.5400008392
1027.0,24.8550007629
1027.5,24.7100007629
1028.0,23.5550007629
1028.5,22.1750007629
1029.0,22.4649996185
1029.5,22.7100002289
1030.0,22.7100002289
1030.5,24.5649995422
1031.0,24.5649995422
1031.5,23.3849995422
1032.0,23.2049995422
1032.5,22.5499995422
1033.0,22.3950001526
1033.5,23.0850001526
1034.0,23.4349995422
1034.5,24.6149993896
1035.0,24.6149993896
1035.5,22.8449993896
1036.0,22.8449993896
1036.5,22.8449993896
1037.0,24.2400002289
1037.5,24.5449997711
1038.0,24.5449997711
1038.5,23.8249997711
1039.0,22.6099997711
1039.5,23.0950006104
1040.0,23.0950006104
1040.5,23.0950006104
1041.0,23.0950006104
1041.5,24.0549995422
1042.0,22.0299990845
1042.5,24.66
1043.0,24.9349997711
1043.5,24.9349997711
1044.0,22.6399994659
1044.5,22.6399994659
1045.0,22.4100009155
1045.5,23.7550002289
1046.0,24.535
1046.5,22.8099998474
1047.0,24.6450008392
1047.5,24.6450008392
1048.0,24.6450008392
1048.5,24.5949996185
1049.0,24.5949996185
1049.5,24.5949996185
1050.0,22.7849993896
1050.5,24.2749997711
1051.0,23.1099993896
1051.5,22.3749993896
1052.0,24.6800008392
1052.5,24.3649990845
1053.0,23.8749990845
1053.5,23.7649990845
1054.0,23.7649990845
1054.5,22.8049990845
1055.0,22.3100009155
1055.5,22.3100009155
1056.0,23.3049996185
1056.5,23.8549998474
1057.0,24.4999996185
1057.5,24.8349993896
1058.0,23.2899991608
1058.5,23.4849997711
1059.0,24.7500003052
1059.5,23.0500004578
1060.0,22.9999993134
1060.5,22.9999993134
1061.0,22.9999993134
1061.5,22.9999993134
1062.0,22.9999993134
1062.5,24.7049990845
1063.0,23.3849990845
1063.5,22.9499990845
1064.0,23.7799990845
1064.5,24.1899993134
1065.0,22.7149994659
1065.5,22.7149994659
1066.0,23.4850009155
1066.5,23.3100006866
1067.0,24.9050008392
1067.5,24.9050008392
1068.0,22.5549995422
1068.5,22.5799994659
1069.0,22.4749999237
1069.5,22.7999993896
1070.0,23.8400006104
1070.5,22.0649998474
1071.0,22.8500004578
1071.5,23.6099998474
1072.0,23.6099998474
1072.5,23.6099998474
1073.0,23.6099998474
1073.5,23.6099998474
1074.0,23.6099998474
1074.5,23.6099998474
1075.0,23.4249998474
1075.5,22.4299998474
1076.0,22.2950002289
1076.5,22.2750008392
1077.0,23.7349996948
1077.5,23.0299990845
1078.0,23.8799990845
1078.5,24.8199995422
1079.0,24.2249995422
1079.5,23.9299995422
1080.0,22.2699995422
1080.5,23.3499994659
1081.0,23.3499994659
1081.5,23.3499994659
1082.0,23.0299997711
1082.5,24.3350007629
1083.0,22.6600003052
1083.5,24.5599990845
1084.0,24.5599990845
1084.5,24.5549999237
1085.0,24.5549999237
1085.5,24.6650003815
1086.0,24.2950003815
1086.5,22.4300002289
1087.0,22.4849993134
1087.5,23.3649993896
1088.0,23.3649993896
1088.5,23.3649993896
1089.0,24.5349995422
1089.5,23.2450004578
1090.0,23.2450004578
1090.5,24.5699992371
1091.0,23.7749993896
1091.5,23.0249992371
1092.0,23.6799981689
1092.5,23.6799981689
1093.0,24.1150013733
1093.5,24.1150013733
1094.0,24.1150013733
1094.5,23.1149998474
1095.0,24.8799998474
1095.5,24.9450015259
1096.0,24.9450015259
1096.5,24.9450015259
1097.0,24.9450015259
1097.5,24.9450015259
1098.0,24.9450015259
1098.5,24.9450015259
1099.0,24.7200004578
1099.5,24.5049984741
1100.0,23.3700013733
1100.5,24.1300010681
1101.0,24.1300010681
1101.5,24.1300010681
1102.0,24.1300010681
1102.5,24.1300010681
1103.0,24.1300010681
1103.5,23.7249987793
1104.0,23.4250018311
1104.5,23.7299995422
1105.0,23.7299995422
1105.5,23.2100016785
1106.0,24.4000001526
1106.5,23.0550001526
1107.0,22.9650001526
1107.5,19.065
1108.0,19.0400003815
1108.5,20.6300009155
1109.0,21.01
1109.5,21.0
1110.0,21.0
1110.5,21.0
1111.0,20.02
1111.5,20.4850003052
1112.0,20.2950003052
1112.5,20.2950003052
1113.0,20.2950003052
1113.5,20.1499998474
1114.0,19.7650001526
1114.5,21.0500006866
1115.0,21.5900005341
1115.5,19.9300005341
1116.0,21.8349992371
1116.5,21.7749997711
1117.0,21.4049997711
1117.5,19.9599990845
1118.0,20.9499994659
1118.5,20.9499994659
1119.0,19.5600007629
1119.5,20.3249992371
1120.0,20.2899993896
1120.5,21.2350007629
1121.0,20.1199993134
1121.5,20.1049999237
1122.0,20.0399993896
1122.5,19.3300008392
1123.0,19.9150009155
1123.5,20.6900006866
1124.0,20.6900006866
1124.5,20.5950006866
1125.0,19.3350006866
1125.5,20.6599997711
1126.0,21.5649990845
1126.5,21.3049990845
1127.0,19.5550006866
1127.5,21.6699993896
1128.0,21.6699993896
1128.5,21.6699993896
1129.0,21.6699993896
1129.5,19.5100002289
1130.0,19.5100002289
1130.5,21.7649993134
1131.0,21.5400008392
1131.5,20.3800003815
1132.0,21.0649996948
1132.5,21.5199996185
1133.0,20.8949996185
1133.5,21.5899993896
1134.0,20.42
1134.5,20.42
1135.0,21.4100009155
1135.5,19.0000009155
1136.0,21.2100001526
1136.5,20.3050009155
1137.0,19.0350009155
1137.5,19.9200002289
1138.0,19.9200002289
1138.5,19.9200002289
1139.0,19.4400008392
1139.5,19.4400008392
1140.0,19.4400008392
1140.5,19.4400008392
1141.0,21.9700001526
1141.5,21.9149998474
1142.0,21.8849991608
1142.5,21.8849991608
1143.0,21.8849991608
1143.5,21.8849991608
1144.0,19.6549995422
1144.5,19.6549995422
1145.0,19.3149996185
1145.5,20.8199993896
1146.0,19.5299995422
1146.5,20.1450005341
1147.0,21.3049993896
1147.5,19.7749996948
1148.0,19.0700009155
1148.5,19.0700009155
1149.0,19.0700009155
1149.5,19.5800004578
1150.0,20.4500003052
1150.5,19.8649990845
1151.0,20.7100000763
1151.5,20.7100000763
1152.0,20.7100000763
1152.5,19.7699997711
1153.0,21.8500001526
1153.5,20.3050001526
1154.0,21.0549996948
1154.5,21.0549996948
1155.0,21.0549996948
1155.5,19.8799996948
1156.0,21.0549996948
1156.5,19.3099995422
1157.0,21.4549991608
1157.5,21.2649991608
1158.0,20.415
1158.5,20.415
1159.0,19.23
1159.5,20.0000008392
1160.0,20.0249990845
1160.5,20.3449990845
1161.0,21.1300008392
1161.5,21.9900003815
1162.0,21.8600003815
1162.5,21.2499994659
1163.0,20.6650003052
1163.5,21.4550004578
1164.0,21.4550004578
1164.5,21.4550004578
1165.0,21.4550004578
1165.5,21.4550004578
1166.0,21.4550004578
1166.5,20.8500003815
1167.0,19.9200003815
1167.5,20.8700006104
1168.0,20.5999995422
1168.5,21.5500006104
1169.0,20.4349992371
1169.5,20.3900004578
1170.0,21.3350003815
1170.5,19.5900000763
1171.0,21.7900009155
1171.5,21.1550006866
1172.0,20.8400006866
1172.5,20.76
1173.0,21.4850001526
1173.5,21.4850001526
1174.0,20.0400000763
1174.5,20.0400000763
1175.0,21.8199996185
1175.5,21.8199996185
1176.0,21.9099993896
1176.5,19.7649993896
1177.0,19.7649993896
1177.5,19.7649993896
1178.0,20.4849997711
1178.5,21.7749995422
1179.0,21.7749995422
1179.5,19.3150007629
1180.0,19.3150007629
1180.5,21.1200007629
1181.0,21.1200007629
1181.5,20.9600007629
1182.0,20.9600007629
1182.5,20.5400007629
1183.0,20.2150007629
1183.5,20.1000007629
1184.0,19.9450007629
1184.5,19.2850000763
1185.0,19.2850000763
1185.5,19.62
1186.0,19.62
1186.5,19.62
1187.0,21.2900007629
1187.5,21.7349996185
1188.0,21.2999996185
1188.5,21.2999996185
1189.0,21.2999996185
1189.5,19.7550002289
1190.0,19.7550002289
1190.5,19.0349997711
1191.0,20.2050001526
1191.5,21.6499993896
1192.0,20.7799993896
1192.5,21.15
1193.0,20.795
1193.5,20.2349990845
1194.0,20.2349990845
1194.5,19.6700004578
1195.0,19.3950004578
1195.5,20.8999991608
1196.0,19.245
1196.5,20.2499997711
1197.0,21.3799997711
1197.5,20.2499997711
1198.0,20.2499997711
1198.5,20.2499997711
1199.0,19.6249997711
1199.5,19.5899997711
1200.0,21.0100006104
1200.5,21.5849992371
1201.0,21.2450008392
1201.5,19.0999997711
1202.0,21.1000003052
1202.5,19.9000009155
1203.0,19.8050008392
1203.5,19.8050008392
1204.0,19.0550008392
1204.5,19.0550008392
1205.0,19.0550008392
1205.5,19.0550008392
1206.0,20.8899996948
1206.5,20.5299996948
1207.0,20.3899996948
1207.5,20.2799996948
1208.0,19.9149996948
1208.5,19.5399993134
1209.0,20.8850001526
1209.5,20.1899992371
1210.0,20.1899992371
1210.5,20.1899992371
1211.0,20.1899992371
1211.5,20.1899992371
1212.0,20.1899992371
1212.5,20.6899995422
1213.0,20.6849990845
1213.5,20.5700006104
1214.0,20.475
1214.5,20.8899990845
1215.0,20.8699992371
1215.5,20.8699992371
1216.0,20.8699992371
1216.5,20.8699992371
1217.0,20.8699992371
1217.5,20.6299992371
1218.0,21.8449992371
1218.5,21.8350009155
1219.0,21.8150004578
1219.5,20.0600002289
1220.0,21.4599995422
1220.5,19.7249990845
1221.0,20.0749992371
1221.5,19.6199992371
1222.0,21.3800009155
1222.5,19.9399993896
1223.0,19.6150003815
1223.5,21.6099993134
1224.0,21.6099993134
1224.5,21.6099993134
1225.0,21.6099993134
1225.5,21.6099993134
1226.0,21.5199993134
1226.5,20.9700007629
1227.0,20.2849998474
1227.5,20.2600006866
1228.0,19.8300006866
1228.5,19.8100006866
1229.0,19.7750006866
1229.5,19.7350006866
1230.0,19.6500006866
1230.5,19.6150006866
1231.0,19.5200006866
1231.5,21.8050006866
1232.0,19.7699993134
1232.5,21.2199990845
1233.0,21.2199990845
1233.5,20.2599996948
1234.0,19.9249992371
1234.5,19.7399992371
1235.0,20.3300000763
1235.5,19.9349990845
1236.0,19.7250007629
1236.5,19.6400007629
1237.0,19.4549993896
1237.5,21.4400002289
1238.0,20.6650003815
1238.5,20.6650003815
1239.0,20.6650003815
1239.5,20.6650003815
1240.0,20.6650003815
1240.5,20.6650003815
1241.0,19.3600000763
1241.5,19.3600000763
1242.0,20.3000004578
1242.5,20.3000004578
1243.0,20.6849995422
1243.5,19.5949995422
1244.0,19.5399995422
1244.5,21.2499996948
1245.0,20.9699998474
1245.5,20.0699991608
1246.0,19.9749991608
1246.5,20.7050003052
1247.0,19.6849998474
1247.5,20.5199998474
1248.0,19.8000009155
1248.5,20.3150000763
1249.0,21.1499996948
1249.5,21.0549995422
1250.0,19.8599990845
1250.5,19.8599990845
1251.0,19.8599990845
1251.5,20.2100003052
1252.0,21.6349997711
1252.5,20.1449997711
1253.0,21.7400004578
1253.5,20.6650001526
1254.0,20.8300000763
1254.5,19.0750000763
1255.0,20.4900004578
1255.5,20.3799998474
1256.0,21.3000003052
1256.5,20.4000003052
1257.0,19.4350003052
1257.5,19.4350003052
1258.0,20.1749999237
1258.5,20.1749999237
1259.0,19.3049992371
1259.5,19.9950000763
1260.0,19.9950000763
1260.5,20.1150004578
1261.0,19.7799999237
1261.5,19.0800007629
1262.0,19.5049993134
1262.5,19.5049993134
1263.0,19.5049993134
1263.5,19.5049993134
1264.0,20.1499991608
1264.5,20.6850006104
1265.0,19.8899993896
1265.5,19.8899993896
