Price,Time
72.74,1214263800
69.94,1214265600
68.2,1214267400
64.63,1214269200
64.63,1214271000
64.63,1214272800
63.79,1214274600
62.82,1214276400
62.82,1214278200
62.82,1214280000
62.82,1214281800
56.68,1214283600
61.17,1214285400
70.21,1214287200
71.56,1214289000
100.3,1214290800
104.56,1214292600
108.12,1214294400
111.68,1214296200
112.86,1214298000
112.86,1214299800
112.86,1214301600
112.86,1214303400
112.86,1214305200
112.86,1214307000
112.86,1214308800
108.46,1214310600
112.86,1214312400
106.86,1214314200
108.01,1214316000
112.86,1214317800
112.86,1214319600
112.86,1214321400
119.26,1214323200
117.01,1214325000
108.12,1214326800
104.56,1214328600
71.56,1214330400
81.96,1214332200
100.29,1214334000
71.56,1214335800
71.56,1214337600
71.56,1214339400
71.41,1214341200
71.41,1214343000
63.85,1214344800
61.16,1214346600
61.16,1214348400
56.67,1214350200
56.67,1214352000
54.72,1214353800
48.78,1214355600
48.78,1214357400
48.78,1214359200
48.78,1214361000
48.78,1214362800
48.78,1214364600
48.78,1214366400
48.78,1214368200
66.45,1214370000
70.65,1214371800
76,1214373600
82.58,1214375400
116.34,1214377200
116.34,1214379000
116.34,1214380800
116.34,1214382600
116.34,1214384400
116.34,1214386200
116.34,1214388000
116.34,1214389800
116.34,1214391600
116.34,1214393400
116.34,1214395200
92.98,1214397000
97.67,1214398800
102.68,1214400600
100.85,1214402400
104.47,1214404200
110.2,1214406000
116.34,1214407800
116.34,1214409600
116.34,1214411400
104.78,1214413200
108.27,1214415000
105.8,1214416800
97.34,1214418600
104.44,1214420400
109.44,1214422200
102.24,1214424000
104.31,1214425800
116.34,1214427600
116.34,1214429400
84.95,1214431200
78.79,1214433000
76,1214434800
70.89,1214436600
70.65,1214438400
66.45,1214440200
66.45,1214442000
66.45,1214443800
66.45,1214445600
66.45,1214447400
66.45,1214449200
66.45,1214451000
66.45,1214452800
66.45,1214454600
58.84,1214456400
58.84,1214458200
66.16,1214460000
73.98,1214461800
129.69,1214463600
129.69,1214465400
129.69,1214467200
129.69,1214469000
129.69,1214470800
129.69,1214472600
136,1214474400
136.79,1214476200
136.79,1214478000
136.79,1214479800
136.79,1214481600
136.79,1214483400
135.61,1214485200
129.69,1214487000
129.69,1214488800
129.69,1214490600
129.69,1214492400
129.69,1214494200
129.69,1214496000
129.69,1214497800
129.69,1214499600
129.69,1214501400
105.38,1214503200
105.38,1214505000
73.98,1214506800
73.98,1214508600
73.98,1214510400
73.98,1214512200
73.98,1214514000
73.98,1214515800
72.92,1214517600
66.45,1214519400
66.45,1214521200
63.6,1214523000
62.25,1214524800
58.84,1214526600
58.84,1214528400
58.84,1214530200
57.46,1214532000
58.84,1214533800
57.46,1214535600
57.29,1214537400
57.29,1214539200
57.29,1214541000
54.99,1214542800
59.89,1214544600
73.92,1214546400
73.92,1214548200
105.6,1214550000
112.16,1214551800
112.98,1214553600
112.98,1214555400
112.98,1214557200
112.98,1214559000
136.67,1214560800
137.04,1214562600
136.67,1214564400
136.67,1214566200
112.98,1214568000
112.98,1214569800
112.98,1214571600
111.75,1214573400
105.6,1214575200
105.6,1214577000
103.61,1214578800
105.6,1214580600
105.6,1214582400
105.6,1214584200
102.74,1214586000
102.74,1214587800
105.6,1214589600
73.92,1214591400
105.6,1214593200
105.6,1214595000
73.51,1214596800
73.51,1214598600
73.51,1214600400
73.51,1214602200
73.51,1214604000
64.89,1214605800
59.89,1214607600
59.89,1214609400
59.44,1214611200
54.99,1214613000
54.99,1214614800
54.52,1214616600
54.52,1214618400
54.12,1214620200
48.72,1214622000
48.72,1214623800
48.72,1214625600
48.72,1214627400
48.64,1214629200
48.64,1214631000
52.94,1214632800
54.77,1214634600
57.34,1214636400
58.58,1214638200
94.97,1214640000
81.92,1214641800
102.42,1214643600
108.34,1214645400
108.34,1214647200
108.34,1214649000
108.34,1214650800
108.34,1214652600
108.34,1214654400
99.99,1214656200
99.99,1214658000
73.56,1214659800
73.56,1214661600
73.56,1214663400
73.56,1214665200
81.92,1214667000
81.92,1214668800
81.92,1214670600
81.92,1214672400
81.92,1214674200
81.92,1214676000
73.56,1214677800
73.56,1214679600
73.56,1214681400
72.84,1214683200
72.84,1214685000
64.49,1214686800
81.92,1214688600
70.71,1214690400
70.71,1214692200
61.15,1214694000
58.58,1214695800
54.77,1214697600
54.77,1214699400
54.77,1214701200
57.34,1214703000
57.34,1214704800
57.34,1214706600
57.34,1214708400
54.77,1214710200
54.77,1214712000
54.77,1214713800
52.91,1214715600
52.91,1214717400
55.17,1214719200
55.17,1214721000
57.16,1214722800
59.46,1214724600
59.66,1214726400
59.91,1214728200
74.87,1214730000
97.7,1214731800
109.78,1214733600
115.67,1214735400
126.21,1214737200
109.7,1214739000
115.38,1214740800
125.87,1214742600
109.7,1214744400
94.55,1214746200
92.25,1214748000
92.25,1214749800
92.25,1214751600
92.25,1214753400
94.75,1214755200
97.71,1214757000
97.71,1214758800
109.7,1214760600
109.78,1214762400
109.7,1214764200
94.75,1214766000
109.71,1214767800
97.7,1214769600
94.75,1214771400
120.24,1214773200
120.87,1214775000
94.75,1214776800
92.25,1214778600
90.26,1214780400
90.26,1214782200
87.32,1214784000
87.32,1214785800
83.71,1214787600
83.71,1214789400
83.71,1214791200
83.71,1214793000
83.71,1214794800
83.71,1214796600
87.32,1214798400
87.32,1214800200
55.66,1214802000
58.14,1214803800
62.69,1214805600
118.66,1214807400
118.1,1214809200
128.54,1214811000
128.54,1214812800
128.54,1214814600
128.54,1214816400
128.54,1214818200
157.22,1214820000
128.54,1214821800
128.54,1214823600
128.54,1214825400
128.54,1214827200
118.13,1214829000
125.09,1214830800
118.13,1214832600
118.13,1214834400
118.13,1214836200
128.54,1214838000
128.54,1214839800
128.54,1214841600
128.54,1214843400
128.54,1214845200
128.54,1214847000
128.54,1214848800
118.82,1214850600
118.82,1214852400
98.74,1214854200
93.66,1214856000
88.29,1214857800
82.82,1214859600
75.29,1214861400
73.43,1214863200
73.43,1214865000
60.27,1214866800
58.14,1214868600
55.66,1214870400
48.61,1214872200
48.61,1214874000
48.61,1214875800
30.23,1214877600
30.23,1214879400
30.23,1214881200
30.23,1214883000
48.61,1214884800
48.61,1214886600
54.32,1214888400
55.66,1214890200
62.62,1214892000
62.62,1214893800
112.55,1214895600
118.42,1214897400
118.42,1214899200
118.42,1214901000
118.42,1214902800
118.42,1214904600
118.42,1214906400
118.42,1214908200
143.94,1214910000
147.26,1214911800
143.94,1214913600
118.42,1214915400
118.42,1214917200
118.42,1214919000
118.42,1214920800
118.42,1214922600
118.42,1214924400
118.42,1214926200
143.94,1214928000
118.42,1214929800
118.42,1214931600
118.42,1214933400
118.2,1214935200
113.39,1214937000
87.59,1214938800
82.52,1214940600
79.44,1214942400
79.44,1214944200
79.44,1214946000
79.44,1214947800
68.75,1214949600
66.85,1214951400
66.01,1214953200
64.7,1214955000
59.89,1214956800
59.89,1214958600
58.55,1214960400
52.85,1214962200
52.85,1214964000
52.85,1214965800
52.85,1214967600
52.85,1214969400
52.85,1214971200
58.55,1214973000
58.17,1214974800
60.93,1214976600
60.93,1214978400
78.47,1214980200
118.03,1214982000
132.77,1214983800
132.77,1214985600
132.77,1214987400
132.77,1214989200
132.77,1214991000
132.77,1214992800
132.77,1214994600
132.77,1214996400
132.77,1214998200
132.77,1215000000
132.77,1215001800
132.77,1215003600
132.77,1215005400
132.77,1215007200
132.77,1215009000
132.77,1215010800
132.77,1215012600
157.55,1215014400
157.67,1215016200
132.77,1215018000
132.77,1215019800
132.77,1215021600
132.77,1215023400
128.25,1215025200
132.77,1215027000
129.14,1215028800
114.57,1215030600
132.77,1215032400
132.77,1215034200
101.57,1215036000
84.86,1215037800
84.11,1215039600
84.1,1215041400
68.29,1215043200
66.99,1215045000
66.68,1215046800
65.53,1215048600
65.53,1215050400
65.53,1215052200
65.53,1215054000
65.53,1215055800
65.53,1215057600
65.53,1215059400
61.79,1215061200
64.53,1215063000
80.77,1215064800
80.78,1215066600
108.87,1215068400
117.12,1215070200
122.45,1215072000
124.93,1215073800
124.93,1215075600
124.93,1215077400
124.93,1215079200
124.93,1215081000
124.93,1215082800
124.93,1215084600
124.93,1215086400
124.93,1215088200
124.93,1215090000
122.01,1215091800
122.01,1215093600
122.01,1215095400
124.93,1215097200
124.93,1215099000
124.93,1215100800
124.93,1215102600
124.93,1215104400
124.93,1215106200
122.45,1215108000
114.2,1215109800
108.87,1215111600
102.48,1215113400
80.78,1215115200
80.77,1215117000
105.4,1215118800
81.44,1215120600
80.78,1215122400
78.9,1215124200
78.89,1215126000
73.78,1215127800
64.12,1215129600
61.79,1215131400
61.79,1215133200
61.79,1215135000
60.48,1215136800
57.26,1215138600
57.26,1215140400
56.94,1215142200
56.94,1215144000
56.94,1215145800
61.26,1215147600
63.97,1215149400
75.82,1215151200
96.59,1215153000
110.04,1215154800
118.04,1215156600
126.13,1215158400
126.13,1215160200
126.13,1215162000
123.1,1215163800
124.74,1215165600
123.46,1215167400
121.26,1215169200
116,1215171000
113.75,1215172800
114.76,1215174600
102.56,1215176400
102.34,1215178200
102.56,1215180000
102.56,1215181800
102.56,1215183600
102.56,1215185400
102.56,1215187200
102.56,1215189000
102.56,1215190800
79.06,1215192600
131.31,1215194400
79.05,1215196200
79.05,1215198000
81.74,1215199800
102.55,1215201600
81.74,1215203400
81.74,1215205200
78.27,1215207000
65.39,1215208800
63.97,1215210600
63.97,1215212400
61.26,1215214200
56.15,1215216000
56.15,1215217800
54.31,1215219600
54.31,1215221400
54.31,1215223200
53.31,1215225000
53.31,1215226800
54.31,1215228600
54.31,1215230400
54.31,1215232200
57.33,1215234000
57.33,1215235800
57.84,1215237600
60.71,1215239400
62.03,1215241200
65.52,1215243000
93.08,1215244800
98.1,1215246600
101.79,1215248400
106.74,1215250200
101.79,1215252000
104.1,1215253800
108.34,1215255600
116.26,1215257400
102.07,1215259200
101.79,1215261000
101.79,1215262800
101.79,1215264600
101.79,1215266400
101.79,1215268200
103.23,1215270000
108.25,1215271800
116.26,1215273600
116.26,1215275400
116.26,1215277200
116.26,1215279000
102.53,1215280800
101.79,1215282600
93.52,1215284400
81.89,1215286200
75.95,1215288000
81.89,1215289800
81.89,1215291600
81.89,1215293400
75.51,1215295200
75.51,1215297000
64.77,1215298800
62.03,1215300600
59.31,1215302400
57.84,1215304200
57.84,1215306000
57.33,1215307800
57.33,1215309600
57.33,1215311400
57.33,1215313200
57.33,1215315000
57.33,1215316800
57.33,1215318600
55.64,1215320400
55.64,1215322200
55.64,1215324000
55.64,1215325800
60.2,1215327600
62.04,1215329400
64.78,1215331200
86,1215333000
76.31,1215334800
102.66,1215336600
102.66,1215338400
122.6,1215340200
144.57,1215342000
212.67,1215343800
175.17,1215345600
134.32,1215347400
112.35,1215349200
112.35,1215351000
112.35,1215352800
112.35,1215354600
86.32,1215356400
76.75,1215358200
86.44,1215360000
86.44,1215361800
86.44,1215363600
86.44,1215365400
76.75,1215367200
76.75,1215369000
76.75,1215370800
76.75,1215372600
76.65,1215374400
76.75,1215376200
82.65,1215378000
86.44,1215379800
76.75,1215381600
65.19,1215383400
62.45,1215385200
60.61,1215387000
60.61,1215388800
60.36,1215390600
58.35,1215392400
56.05,1215394200
56.05,1215396000
56.05,1215397800
56.05,1215399600
56.05,1215401400
56.05,1215403200
58.35,1215405000
58.27,1215406800
64.18,1215408600
67.02,1215410400
86.88,1215412200
107.18,1215414000
112.09,1215415800
117.01,1215417600
117.67,1215419400
117.67,1215421200
117.67,1215423000
117.67,1215424800
117.67,1215426600
117.67,1215428400
117.67,1215430200
116.91,1215432000
116.76,1215433800
116.76,1215435600
101.38,1215437400
101.38,1215439200
101.38,1215441000
101.38,1215442800
116.76,1215444600
116.76,1215446400
116.76,1215448200
116.76,1215450000
101.38,1215451800
104.09,1215453600
76.31,1215455400
76.31,1215457200
76.21,1215459000
76.21,1215460800
76.11,1215462600
76.31,1215464400
76.21,1215466200
76.3,1215468000
67.02,1215469800
64.18,1215471600
64.18,1215473400
60.12,1215475200
58.27,1215477000
58.27,1215478800
58.17,1215480600
58.17,1215482400
58.01,1215484200
58.01,1215486000
58.01,1215487800
57.61,1215489600
57.61,1215491400
57.1,1215493200
58.28,1215495000
64.06,1215496800
80.98,1215498600
74.08,1215500400
94.36,1215502200
87.57,1215504000
88.24,1215505800
88.24,1215507600
144.04,1215509400
96.05,1215511200
96.05,1215513000
96.05,1215514800
96.05,1215516600
96.05,1215518400
96.05,1215520200
96.05,1215522000
96.05,1215523800
96.05,1215525600
96.05,1215527400
96.05,1215529200
96.05,1215531000
144.04,1215532800
144.04,1215534600
96.05,1215536400
96.05,1215538200
88.24,1215540000
88.24,1215541800
85.34,1215543600
85.01,1215545400
84.33,1215547200
84.33,1215549000
85.53,1215550800
84.33,1215552600
72.42,1215554400
80.31,1215556200
69.58,1215558000
63.8,1215559800
63.8,1215561600
63.8,1215563400
63.8,1215565200
63.8,1215567000
62.62,1215568800
62.62,1215570600
62.62,1215572400
62.62,1215574200
62.62,1215576000
94.48,1215577800
56.01,1215579600
56.01,1215581400
61.51,1215583200
67.92,1215585000
83.32,1215586800
87.47,1215588600
105.33,1215590400
110.9,1215592200
115.82,1215594000
115.82,1215595800
115.82,1215597600
115.82,1215599400
110.9,1215601200
110.9,1215603000
83.58,1215604800
83.58,1215606600
83.58,1215608400
83.58,1215610200
83.58,1215612000
83.58,1215613800
83.58,1215615600
88.49,1215617400
88.49,1215619200
88.49,1215621000
88.49,1215622800
83.58,1215624600
83.58,1215626400
81.09,1215628200
80.81,1215630000
79.6,1215631800
79.61,1215633600
78.8,1215635400
78.75,1215637200
68.21,1215639000
68.21,1215640800
67.77,1215642600
65.44,1215644400
64.11,1215646200
60.79,1215648000
60.79,1215649800
60.79,1215651600
60.79,1215653400
60.79,1215655200
60.79,1215657000
60.79,1215658800
60.79,1215660600
60.79,1215662400
60.79,1215664200
58.79,1215666000
58.79,1215667800
64,1215669600
75.11,1215671400
130.68,1215673200
94.36,1215675000
211.48,1215676800
211.48,1215678600
211.48,1215680400
211.51,1215682200
212.24,1215684000
142.63,1215685800
215.88,1215687600
215.88,1215689400
142.63,1215691200
125.68,1215693000
169.31,1215694800
169.31,1215696600
190.71,1215698400
124.73,1215700200
122.51,1215702000
126.53,1215703800
145.93,1215705600
145.93,1215707400
145.05,1215709200
173.57,1215711000
118.27,1215712800
132.49,1215714600
140.18,1215716400
147.87,1215718200
114.17,1215720000
114.17,1215721800
147.87,1215723600
147.87,1215725400
121.02,1215727200
114.89,1215729000
113.05,1215730800
113.05,1215732600
102.32,1215734400
96.42,1215736200
89.73,1215738000
89.73,1215739800
89.73,1215741600
89.73,1215743400
89.73,1215745200
89.73,1215747000
89.73,1215748800
89.73,1215750600
62.21,1215752400
62.87,1215754200
80.9,1215756000
80.9,1215757800
115.58,1215759600
143.56,1215761400
156.12,1215763200
169.06,1215765000
169.06,1215766800
169.06,1215768600
194.95,1215770400
177,1215772200
156.12,1215774000
156.12,1215775800
143.22,1215777600
115.58,1215779400
115.58,1215781200
108.06,1215783000
115.58,1215784800
115.58,1215786600
115.58,1215788400
115.58,1215790200
115.58,1215792000
115.58,1215793800
115.58,1215795600
115.58,1215797400
110.47,1215799200
108.06,1215801000
102.61,1215802800
102.61,1215804600
102.93,1215806400
102.61,1215808200
102.93,1215810000
102.61,1215811800
80.9,1215813600
80.9,1215815400
75.09,1215817200
73.11,1215819000
65.28,1215820800
62.43,1215822600
62.21,1215824400
59.78,1215826200
59.78,1215828000
59.78,1215829800
59.68,1215831600
59.68,1215833400
59.78,1215835200
59.78,1215837000
62.96,1215838800
63.89,1215840600
65.05,1215842400
65.75,1215844200
89.37,1215846000
100.54,1215847800
101.44,1215849600
102.19,1215851400
102.94,1215853200
114.82,1215855000
148.54,1215856800
148.54,1215858600
144.56,1215860400
144.56,1215862200
103.19,1215864000
103.19,1215865800
103.19,1215867600
103.19,1215869400
97.33,1215871200
96.58,1215873000
96.33,1215874800
97.08,1215876600
100.39,1215878400
103.19,1215880200
103.19,1215882000
103.19,1215883800
102.94,1215885600
97.08,1215887400
95.72,1215889200
94.83,1215891000
82.2,1215892800
94.83,1215894600
100.54,1215896400
94.83,1215898200
80.44,1215900000
73.63,1215901800
72.91,1215903600
70.38,1215905400
65.75,1215907200
65.35,1215909000
65.35,1215910800
64.34,1215912600
62.96,1215914400
62.84,1215916200
62.84,1215918000
62.84,1215919800
61.62,1215921600
61.62,1215923400
58.14,1215925200
58.14,1215927000
58.14,1215928800
61.74,1215930600
63.89,1215932400
65.75,1215934200
83.06,1215936000
77.63,1215937800
72.94,1215939600
166.32,1215941400
176.43,1215943200
176.43,1215945000
176.43,1215946800
176.43,1215948600
176.43,1215950400
166.32,1215952200
166.32,1215954000
72.94,1215955800
72.94,1215957600
72.94,1215959400
72.94,1215961200
72.94,1215963000
72.94,1215964800
81.98,1215966600
92.82,1215968400
92.82,1215970200
92.82,1215972000
92.82,1215973800
92.82,1215975600
82.7,1215977400
82.7,1215979200
82.7,1215981000
92.82,1215982800
92.09,1215984600
72.59,1215986400
65.75,1215988200
61.62,1215990000
58.14,1215991800
58.14,1215993600
58.14,1215995400
58.14,1215997200
58.14,1215999000
58.14,1216000800
58.14,1216002600
58.14,1216004400
58.14,1216006200
58.14,1216008000
58.14,1216009800
58.67,1216011600
58.82,1216013400
66.17,1216015200
67.19,1216017000
84.02,1216018800
72.94,1216020600
111.93,1216022400
111.93,1216024200
111.93,1216026000
111.93,1216027800
134.6,1216029600
151.84,1216031400
134.6,1216033200
121.81,1216035000
111.93,1216036800
119.74,1216038600
128.33,1216040400
126.97,1216042200
128.33,1216044000
128.33,1216045800
128.33,1216047600
128.33,1216049400
128.33,1216051200
128.33,1216053000
125.5,1216054800
104.3,1216056600
104.3,1216058400
104.3,1216060200
72.94,1216062000
90.09,1216063800
72.94,1216065600
72.59,1216067400
72.59,1216069200
72.59,1216071000
72.59,1216072800
67.57,1216074600
64.34,1216076400
58.82,1216078200
58.67,1216080000
56.37,1216081800
53.04,1216083600
53.04,1216085400
53.04,1216087200
53.04,1216089000
53.04,1216090800
53.04,1216092600
53.04,1216094400
53.04,1216096200
53.05,1216098000
56.36,1216099800
62.44,1216101600
72.22,1216103400
72.59,1216105200
75.78,1216107000
102.58,1216108800
109.16,1216110600
109.16,1216112400
109.16,1216114200
109.16,1216116000
109.16,1216117800
109.16,1216119600
109.16,1216121400
109.16,1216123200
109.16,1216125000
109.16,1216126800
105.97,1216128600
106.67,1216130400
109.16,1216132200
106.32,1216134000
109.16,1216135800
109.16,1216137600
109.16,1216139400
75.78,1216141200
72.94,1216143000
72.59,1216144800
72.59,1216146600
72.22,1216148400
65.88,1216150200
65.88,1216152000
65.88,1216153800
72.59,1216155600
72.59,1216157400
72.59,1216159200
72.22,1216161000
65.27,1216162800
58.67,1216164600
56.36,1216166400
53.05,1216168200
53.05,1216170000
53.05,1216171800
53.05,1216173600
53.05,1216175400
53.05,1216177200
53.05,1216179000
53.05,1216180800
53.05,1216182600
56.93,1216184400
57.76,1216186200
62.58,1216188000
72.74,1216189800
72.74,1216191600
92.21,1216193400
82.91,1216195200
82.91,1216197000
105.95,1216198800
112.87,1216200600
119.79,1216202400
126.7,1216204200
129.5,1216206000
129.5,1216207800
129.5,1216209600
129.5,1216211400
129.5,1216213200
129.5,1216215000
129.5,1216216800
129.5,1216218600
129.5,1216220400
129.5,1216222200
129.5,1216224000
129.5,1216225800
105.95,1216227600
82.91,1216229400
82.91,1216231200
100.32,1216233000
75.44,1216234800
74.69,1216236600
74.69,1216238400
72.74,1216240200
74.69,1216242000
65.41,1216243800
62.58,1216245600
64.41,1216247400
62.58,1216249200
60.34,1216251000
58.04,1216252800
56.93,1216254600
56.93,1216256400
56.93,1216258200
56.93,1216260000
56.93,1216261800
56.93,1216263600
56.93,1216265400
56.93,1216267200
56.93,1216269000
56.82,1216270800
57.8,1216272600
62.03,1216274400
62.03,1216276200
64.98,1216278000
76.91,1216279800
86.31,1216281600
89.2,1216283400
89.2,1216285200
85.42,1216287000
99.13,1216288800
87.38,1216290600
99.13,1216292400
99.13,1216294200
99.13,1216296000
99.13,1216297800
99.13,1216299600
87.38,1216301400
99.13,1216303200
99.13,1216305000
99.13,1216306800
120.06,1216308600
158.58,1216310400
144.97,1216312200
119.1,1216314000
99.13,1216315800
99.13,1216317600
87.38,1216319400
87.38,1216321200
89.2,1216323000
89.2,1216324800
89.2,1216326600
89.2,1216328400
77.45,1216330200
66.48,1216332000
64.51,1216333800
64.74,1216335600
62.03,1216337400
61,1216339200
57.8,1216341000
57.8,1216342800
57.8,1216344600
57.8,1216346400
57.8,1216348200
57.8,1216350000
57.8,1216351800
57.8,1216353600
57.8,1216355400
56.81,1216357200
60.07,1216359000
60.81,1216360800
62.37,1216362600
92.81,1216364400
72.42,1216366200
104.87,1216368000
113.35,1216369800
113.35,1216371600
113.35,1216373400
124.71,1216375200
113.35,1216377000
124.71,1216378800
113.35,1216380600
113.35,1216382400
113.35,1216384200
113.35,1216386000
113.35,1216387800
113.35,1216389600
113.35,1216391400
113.35,1216393200
113.35,1216395000
113.35,1216396800
104.76,1216398600
113.35,1216400400
113.35,1216402200
72.42,1216404000
79.34,1216405800
71.98,1216407600
103.27,1216409400
71.98,1216411200
71.71,1216413000
86.9,1216414800
113.35,1216416600
64,1216418400
62.63,1216420200
64,1216422000
60.81,1216423800
62.73,1216425600
60.81,1216427400
60.45,1216429200
60.07,1216431000
59.19,1216432800
58.8,1216434600
56.51,1216436400
58.8,1216438200
56.51,1216440000
55.58,1216441800
54.15,1216443600
54.58,1216445400
54.58,1216447200
57.58,1216449000
58.83,1216450800
61.43,1216452600
61.43,1216454400
72.25,1216456200
74.36,1216458000
86.47,1216459800
86.47,1216461600
86.47,1216463400
86.47,1216465200
86.47,1216467000
86.47,1216468800
86.47,1216470600
86.47,1216472400
74.53,1216474200
74.53,1216476000
74.53,1216477800
74.53,1216479600
86.47,1216481400
86.47,1216483200
86.47,1216485000
86.47,1216486800
74.53,1216488600
74.36,1216490400
80.87,1216492200
72.25,1216494000
72.25,1216495800
72.25,1216497600
72.25,1216499400
73.29,1216501200
73.29,1216503000
72.25,1216504800
62.36,1216506600
63.36,1216508400
61.43,1216510200
61.22,1216512000
58.83,1216513800
58.83,1216515600
58.83,1216517400
58.83,1216519200
58.83,1216521000
58.83,1216522800
58.83,1216524600
58.83,1216526400
57.58,1216528200
53.71,1216530000
54.02,1216531800
54.31,1216533600
56.81,1216535400
60.75,1216537200
62.22,1216539000
62.22,1216540800
72.09,1216542600
77.37,1216544400
99.85,1216546200
100.03,1216548000
100.03,1216549800
149.44,1216551600
100.03,1216553400
100.03,1216555200
100.03,1216557000
81.16,1216558800
81.16,1216560600
72.09,1216562400
62.22,1216564200
62.22,1216566000
62.22,1216567800
62.22,1216569600
62.22,1216571400
61.43,1216573200
61.43,1216575000
62.22,1216576800
61.43,1216578600
61.43,1216580400
61.43,1216582200
61.43,1216584000
62.22,1216585800
81.16,1216587600
72.09,1216589400
61.61,1216591200
61.61,1216593000
61.43,1216594800
58.83,1216596600
57.58,1216598400
56.81,1216600200
56.81,1216602000
56.81,1216603800
56.81,1216605600
56.81,1216607400
56.81,1216609200
56.81,1216611000
56.81,1216612800
56.81,1216614600
57.03,1216616400
59.47,1216618200
62.64,1216620000
62.06,1216621800
72.09,1216623600
104.73,1216625400
110.97,1216627200
111.75,1216629000
111.75,1216630800
111.75,1216632600
162.09,1216634400
124.19,1216636200
124.19,1216638000
124.19,1216639800
111.75,1216641600
111.75,1216643400
111.75,1216645200
111.75,1216647000
109.24,1216648800
111.75,1216650600
111.75,1216652400
111.75,1216654200
111.75,1216656000
111.75,1216657800
108.07,1216659600
72.09,1216661400
72.09,1216663200
72.09,1216665000
73.31,1216666800
70.63,1216668600
70.59,1216670400
70.63,1216672200
70.63,1216674000
69.94,1216675800
70.59,1216677600
69.89,1216679400
61.85,1216681200
62.06,1216683000
59.43,1216684800
57.04,1216686600
57.04,1216688400
55.78,1216690200
55.48,1216692000
55.48,1216693800
54.25,1216695600
55.48,1216697400
55.48,1216699200
55.48,1216701000
62.3,1216702800
62.3,1216704600
63.23,1216706400
63.23,1216708200
69.87,1216710000
91.49,1216711800
79.23,1216713600
97.39,1216715400
97.39,1216717200
106.65,1216719000
106.65,1216720800
106.65,1216722600
106.65,1216724400
106.65,1216726200
106.65,1216728000
106.65,1216729800
106.65,1216731600
106.65,1216733400
106.65,1216735200
106.65,1216737000
106.65,1216738800
115.77,1216740600
168.96,1216742400
189.04,1216744200
106.65,1216746000
106.65,1216747800
95.99,1216749600
79.19,1216751400
79.19,1216753200
79.19,1216755000
79.19,1216756800
79.19,1216758600
79.27,1216760400
79.19,1216762200
75.26,1216764000
73.82,1216765800
73.82,1216767600
67.49,1216769400
66.17,1216771200
61.02,1216773000
59.43,1216774800
59.43,1216776600
59.43,1216778400
59.43,1216780200
59.43,1216782000
59.43,1216783800
59.43,1216785600
59.43,1216787400
58.22,1216789200
59.51,1216791000
62.15,1216792800
62.15,1216794600
67.66,1216796400
81.92,1216798200
95.42,1216800000
95.42,1216801800
95.42,1216803600
123.19,1216805400
123.2,1216807200
95.42,1216809000
95.42,1216810800
95.42,1216812600
95.42,1216814400
95.42,1216816200
95.42,1216818000
95.42,1216819800
106.28,1216821600
87.53,1216823400
98.8,1216825200
114.14,1216827000
114.14,1216828800
114.14,1216830600
111.63,1216832400
111.63,1216834200
87.35,1216836000
68.76,1216837800
68.13,1216839600
68.13,1216841400
68.71,1216843200
68.81,1216845000
68.76,1216846800
68.08,1216848600
62.23,1216850400
62.15,1216852200
59.51,1216854000
60.81,1216855800
58.22,1216857600
54.98,1216859400
54.98,1216861200
54.98,1216863000
54.98,1216864800
54.98,1216866600
54.98,1216868400
54.98,1216870200
54.98,1216872000
54.98,1216873800
56.48,1216875600
56.48,1216877400
61,1216879200
63.68,1216881000
68.12,1216882800
80.53,1216884600
100.09,1216886400
100.09,1216888200
100.09,1216890000
123.73,1216891800
108.99,1216893600
108.99,1216895400
82.11,1216897200
80.53,1216899000
80.53,1216900800
69.89,1216902600
69.84,1216904400
80.53,1216906200
69.89,1216908000
69.89,1216909800
69.89,1216911600
69.89,1216913400
80.53,1216915200
80.53,1216917000
69.89,1216918800
69.84,1216920600
69.84,1216922400
69.16,1216924200
68.12,1216926000
68.12,1216927800
68.12,1216929600
68.12,1216931400
69.16,1216933200
68.12,1216935000
63.68,1216936800
63.7,1216938600
63.68,1216940400
61,1216942200
56.54,1216944000
56.53,1216945800
56.46,1216947600
56.4,1216949400
56.35,1216951200
56.34,1216953000
56.35,1216954800
56.39,1216956600
56.42,1216958400
56.47,1216960200
57.07,1216962000
61.33,1216963800
64.37,1216965600
61.64,1216967400
66.6,1216969200
101.62,1216971000
95.81,1216972800
96.83,1216974600
96.83,1216976400
113.29,1216978200
129.05,1216980000
129.05,1216981800
129.05,1216983600
129.05,1216985400
96.83,1216987200
96.83,1216989000
96.83,1216990800
96.83,1216992600
96.83,1216994400
96.83,1216996200
96.83,1216998000
96.83,1216999800
96.83,1217001600
96.83,1217003400
96.83,1217005200
91.64,1217007000
91.64,1217008800
67.6,1217010600
67.7,1217012400
67.6,1217014200
88.92,1217016000
88.92,1217017800
88.92,1217019600
86.1,1217021400
67.6,1217023200
66.94,1217025000
66.6,1217026800
68.03,1217028600
66.6,1217030400
64.37,1217032200
64.15,1217034000
64.15,1217035800
64.15,1217037600
64.15,1217039400
64.15,1217041200
64.15,1217043000
64.15,1217044800
64.15,1217046600
63.56,1217048400
63.56,1217050200
67.98,1217052000
67.98,1217053800
68.05,1217055600
69.71,1217057400
112.86,1217059200
124.51,1217061000
124.51,1217062800
124.51,1217064600
