Time,TimeHr,TimeInt,Power,SoC,Revenue
1217257200.0,5031.0,10062,-1,23,57.83
1217259000.0,5031.5,10063,-1,22,57.83
1217260800.0,5032.0,10064,-1,21,57.83
1217262600.0,5032.5,10065,-1,20,57.17
1217264400.0,5033.0,10066,-1,19,52.89
1217266200.0,5033.5,10067,-1,18,48.075
1217268000.0,5034.0,10068,-1,17,48.065
1217269800.0,5034.5,10069,-1,16,50.46
1217271600.0,5035.0,10070,0,15,0.0
1217273400.0,5035.5,10071,0,15,0.0
1217275200.0,5036.0,10072,0,15,0.0
1217277000.0,5036.5,10073,0,15,0.0
1217278800.0,5037.0,10074,0,15,0.0
1217280600.0,5037.5,10075,0,15,0.0
1217282400.0,5038.0,10076,0,15,0.0
1217284200.0,5038.5,10077,0,15,0.0
1217286000.0,5039.0,10078,1,16,-31.96
1217287800.0,5039.5,10079,1,17,-30.145
1217289600.0,5040.0,10080,1,18,-28.865
1217291400.0,5040.5,10081,1,19,-28.255
1217293200.0,5041.0,10082,1,20,-27.28
1217295000.0,5041.5,10083,1,21,-26.87
1217296800.0,5042.0,10084,1,22,-26.87
1217298600.0,5042.5,10085,1,23,-26.87
1217300400.0,5043.0,10086,1,24,-26.87
1217302200.0,5043.5,10087,1,25,-26.87
1217304000.0,5044.0,10088,1,26,-27.28
1217305800.0,5044.5,10089,1,27,-27.28
1217307600.0,5045.0,10090,1,28,-26.17
1217309400.0,5045.5,10091,1,29,-26.56
1217311200.0,5046.0,10092,1,30,-26.87
1217313000.0,5046.5,10093,1,31,-27.23
1217314800.0,5047.0,10094,-1,31,47.43
1217316600.0,5047.5,10095,0,30,0.0
1217318400.0,5048.0,10096,-1,29,53.17
1217320200.0,5048.5,10097,-1,29,53.17
1217322000.0,5049.0,10098,-1,28,53.17
1217323800.0,5049.5,10099,-1,27,53.17
1217325600.0,5050.0,10100,-1,26,53.17
1217327400.0,5050.5,10101,-1,25,53.17
1217329200.0,5051.0,10102,-1,24,53.17
1217331000.0,5051.5,10103,-1,23,53.17
1217332800.0,5052.0,10104,-1,22,53.17
1217334600.0,5052.5,10105,-1,21,53.17
1217336400.0,5053.0,10106,-1,20,53.17
1217338200.0,5053.5,10107,0,19,0.0
1217340000.0,5054.0,10108,0,19,0.0
1217341800.0,5054.5,10109,0,19,0.0
1217343600.0,5055.0,10110,0,19,0.0
1217345400.0,5055.5,10111,-1,19,53.17
1217347200.0,5056.0,10112,-1,18,53.17
1217349000.0,5056.5,10113,-1,17,53.17
1217350800.0,5057.0,10114,0,16,0.0
1217352600.0,5057.5,10115,-1,16,48.03
1217354400.0,5058.0,10116,0,15,0.0
1217356200.0,5058.5,10117,0,15,0.0
1217358000.0,5059.0,10118,0,15,0.0
1217359800.0,5059.5,10119,0,15,0.0
1217361600.0,5060.0,10120,0,15,0.0
1217363400.0,5060.5,10121,0,15,0.0
1217365200.0,5061.0,10122,0,15,0.0
1217367000.0,5061.5,10123,0,15,0.0
1217368800.0,5062.0,10124,0,15,0.0
1217370600.0,5062.5,10125,0,15,0.0
1217372400.0,5063.0,10126,1,16,-27.325
1217374200.0,5063.5,10127,1,17,-26.56
1217376000.0,5064.0,10128,1,18,-26.41
1217377800.0,5064.5,10129,1,19,-26.17
1217379600.0,5065.0,10130,1,20,-25.615
1217381400.0,5065.5,10131,1,21,-23.975
1217383200.0,5066.0,10132,1,22,-24.085
1217385000.0,5066.5,10133,1,23,-23.4
1217386800.0,5067.0,10134,1,24,-23.4
1217388600.0,5067.5,10135,1,25,-23.4
1217390400.0,5068.0,10136,1,26,-23.975
1217392200.0,5068.5,10137,1,27,-23.975
1217394000.0,5069.0,10138,1,28,-22.085
1217395800.0,5069.5,10139,1,29,-22.085
1217397600.0,5070.0,10140,1,30,-24.285
1217399400.0,5070.5,10141,1,31,-25.355
1217401200.0,5071.0,10142,0,31,0.0
1217403000.0,5071.5,10143,0,31,0.0
1217404800.0,5072.0,10144,0,31,0.0
1217406600.0,5072.5,10145,0,31,0.0
1217408400.0,5073.0,10146,0,31,0.0
1217410200.0,5073.5,10147,0,31,0.0
1217412000.0,5074.0,10148,0,31,0.0
1217413800.0,5074.5,10149,0,31,0.0
1217415600.0,5075.0,10150,0,31,0.0
1217417400.0,5075.5,10151,-1,30,44.715
1217419200.0,5076.0,10152,-1,29,45.495
1217421000.0,5076.5,10153,-1,29,44.16
1217422800.0,5077.0,10154,0,28,0.0
1217424600.0,5077.5,10155,0,28,0.0
1217426400.0,5078.0,10156,0,28,0.0
1217428200.0,5078.5,10157,-1,27,43.87
1217430000.0,5079.0,10158,-1,26,45.495
1217431800.0,5079.5,10159,-1,25,45.495
1217433600.0,5080.0,10160,-1,24,45.495
1217435400.0,5080.5,10161,-1,23,52.43
1217437200.0,5081.0,10162,-1,22,45.495
1217439000.0,5081.5,10163,-1,21,45.495
1217440800.0,5082.0,10164,-1,20,45.495
1217442600.0,5082.5,10165,-1,19,45.495
1217444400.0,5083.0,10166,0,19,0.0
1217446200.0,5083.5,10167,-1,18,45.495
1217448000.0,5084.0,10168,0,18,0.0
1217449800.0,5084.5,10169,-1,18,44.115
1217451600.0,5085.0,10170,0,17,0.0
1217453400.0,5085.5,10171,0,17,0.0
1217455200.0,5086.0,10172,1,18,-30.91
1217457000.0,5086.5,10173,0,18,0.0
1217458800.0,5087.0,10174,0,18,0.0
1217460600.0,5087.5,10175,1,19,-30.1
1217462400.0,5088.0,10176,1,19,-29.625
1217464200.0,5088.5,10177,1,21,-29.625
1217466000.0,5089.0,10178,1,22,-29.625
1217467800.0,5089.5,10179,1,23,-29.625
1217469600.0,5090.0,10180,1,24,-29.625
1217471400.0,5090.5,10181,1,25,-29.625
1217473200.0,5091.0,10182,1,25,-29.17
1217475000.0,5091.5,10183,1,27,-29.625
1217476800.0,5092.0,10184,1,28,-29.625
1217478600.0,5092.5,10185,1,29,-29.625
1217480400.0,5093.0,10186,1,30,-22.225
1217482200.0,5093.5,10187,1,31,-21.91
1217484000.0,5094.0,10188,1,32,-22.225
1217485800.0,5094.5,10189,1,33,-22.225
1217487600.0,5095.0,10190,0,33,0.0
1217489400.0,5095.5,10191,0,33,0.0
1217491200.0,5096.0,10192,0,33,0.0
1217493000.0,5096.5,10193,0,33,0.0
1217494800.0,5097.0,10194,0,33,0.0
1217496600.0,5097.5,10195,0,33,0.0
1217498400.0,5098.0,10196,0,33,0.0
1217500200.0,5098.5,10197,0,33,0.0
1217502000.0,5099.0,10198,0,33,0.0
1217503800.0,5099.5,10199,0,33,0.0
1217505600.0,5100.0,10200,-1,32,54.945
1217507400.0,5100.5,10201,-1,31,64.45
1217509200.0,5101.0,10202,-1,30,64.45
1217511000.0,5101.5,10203,-1,29,54.945
1217512800.0,5102.0,10204,-1,28,60.01
1217514600.0,5102.5,10205,-1,27,47.05
1217516400.0,5103.0,10206,-1,26,53.495
1217518200.0,5103.5,10207,-1,25,53.675
1217520000.0,5104.0,10208,-1,24,53.69
1217521800.0,5104.5,10209,-1,23,53.69
1217523600.0,5105.0,10210,-1,22,52.53
1217525400.0,5105.5,10211,-1,21,50.595
1217527200.0,5106.0,10212,-1,20,44.385
1217529000.0,5106.5,10213,-1,19,44.385
1217530800.0,5107.0,10214,-1,18,44.385
1217532600.0,5107.5,10215,-1,17,44.385
1217534400.0,5108.0,10216,-1,16,44.385
1217536200.0,5108.5,10217,-1,15,44.385
1217538000.0,5109.0,10218,-1,14,44.075
1217539800.0,5109.5,10219,-1,13,43.725
1217541600.0,5110.0,10220,1,14,-32.16
1217543400.0,5110.5,10221,1,15,-32.16
1217545200.0,5111.0,10222,1,16,-31.045
1217547000.0,5111.5,10223,1,17,-31.045
1217548800.0,5112.0,10224,1,18,-30.12
1217550600.0,5112.5,10225,1,18,-29.425
1217552400.0,5113.0,10226,1,20,-28.19
1217554200.0,5113.5,10227,1,21,-28.165
1217556000.0,5114.0,10228,1,22,-28.165
1217557800.0,5114.5,10229,1,23,-28.165
1217559600.0,5115.0,10230,1,24,-28.165
1217561400.0,5115.5,10231,1,25,-28.165
1217563200.0,5116.0,10232,1,26,-28.165
1217565000.0,5116.5,10233,1,27,-28.165
1217566800.0,5117.0,10234,1,28,-25.275
1217568600.0,5117.5,10235,1,28,-26.05
1217570400.0,5118.0,10236,1,29,-29.235
1217572200.0,5118.5,10237,1,31,-30.7
1217574000.0,5119.0,10238,0,31,0.0
1217575800.0,5119.5,10239,0,31,0.0
1217577600.0,5120.0,10240,-1,31,49.055
1217579400.0,5120.5,10241,-1,29,52.04
1217581200.0,5121.0,10242,-1,28,52.745
1217583000.0,5121.5,10243,-1,27,50.97
1217584800.0,5122.0,10244,-1,26,52.745
1217586600.0,5122.5,10245,-1,25,51.93
1217588400.0,5123.0,10246,-1,24,52.825
1217590200.0,5123.5,10247,-1,23,51.93
1217592000.0,5124.0,10248,0,23,0.0
1217593800.0,5124.5,10249,0,23,0.0
1217595600.0,5125.0,10250,0,23,0.0
1217597400.0,5125.5,10251,0,23,0.0
1217599200.0,5126.0,10252,0,23,0.0
1217601000.0,5126.5,10253,0,23,0.0
1217602800.0,5127.0,10254,0,23,0.0
1217604600.0,5127.5,10255,0,23,0.0
1217606400.0,5128.0,10256,0,23,0.0
1217608200.0,5128.5,10257,-1,22,43.47
1217610000.0,5129.0,10258,0,22,0.0
1217611800.0,5129.5,10259,0,22,0.0
1217613600.0,5130.0,10260,0,22,0.0
1217615400.0,5130.5,10261,0,22,0.0
1217617200.0,5131.0,10262,0,22,0.0
1217619000.0,5131.5,10263,0,22,0.0
1217620800.0,5132.0,10264,0,22,0.0
1217622600.0,5132.5,10265,0,22,0.0
1217624400.0,5133.0,10266,0,22,0.0
1217626200.0,5133.5,10267,0,22,0.0
1217628000.0,5134.0,10268,0,22,0.0
1217629800.0,5134.5,10269,0,22,0.0
1217631600.0,5135.0,10270,1,23,-28.095
1217633400.0,5135.5,10271,1,23,-29.335
1217635200.0,5136.0,10272,1,25,-28.095
1217637000.0,5136.5,10273,1,26,-26.065
1217638800.0,5137.0,10274,1,26,-26.05
1217640600.0,5137.5,10275,1,28,-26.05
1217642400.0,5138.0,10276,1,29,-25.94
1217644200.0,5138.5,10277,1,30,-25.275
1217646000.0,5139.0,10278,1,31,-25.275
1217647800.0,5139.5,10279,1,32,-25.275
1217649600.0,5140.0,10280,1,33,-26.05
1217651400.0,5140.5,10281,1,34,-26.05
1217653200.0,5141.0,10282,1,35,-23.725
1217655000.0,5141.5,10283,1,36,-24.325
1217656800.0,5142.0,10284,1,37,-24.77
1217658600.0,5142.5,10285,1,38,-24.77
1217660400.0,5143.0,10286,0,38,0.0
1217662200.0,5143.5,10287,0,38,0.0
1217664000.0,5144.0,10288,0,38,0.0
1217665800.0,5144.5,10289,0,38,0.0
1217667600.0,5145.0,10290,0,38,0.0
1217669400.0,5145.5,10291,0,38,0.0
1217671200.0,5146.0,10292,0,38,0.0
1217673000.0,5146.5,10293,-1,37,61.26
1217674800.0,5147.0,10294,0,37,0.0
1217676600.0,5147.5,10295,0,37,0.0
1217678400.0,5148.0,10296,0,37,0.0
1217680200.0,5148.5,10297,0,37,0.0
1217682000.0,5149.0,10298,0,37,0.0
1217683800.0,5149.5,10299,0,37,0.0
1217685600.0,5150.0,10300,0,37,0.0
1217687400.0,5150.5,10301,0,37,0.0
1217689200.0,5151.0,10302,0,37,0.0
1217691000.0,5151.5,10303,0,37,0.0
1217692800.0,5152.0,10304,0,37,0.0
1217694600.0,5152.5,10305,0,37,0.0
1217696400.0,5153.0,10306,0,37,0.0
1217698200.0,5153.5,10307,0,37,0.0
1217700000.0,5154.0,10308,0,37,0.0
1217701800.0,5154.5,10309,0,37,0.0
1217703600.0,5155.0,10310,0,37,0.0
1217705400.0,5155.5,10311,0,37,0.0
1217707200.0,5156.0,10312,0,37,0.0
1217709000.0,5156.5,10313,0,37,0.0
1217710800.0,5157.0,10314,0,37,0.0
1217712600.0,5157.5,10315,0,37,0.0
1217714400.0,5158.0,10316,0,37,0.0
1217716200.0,5158.5,10317,0,37,0.0
1217718000.0,5159.0,10318,1,38,-31.47
1217719800.0,5159.5,10319,0,38,0.0
1217721600.0,5160.0,10320,1,39,-24.77
1217723400.0,5160.5,10321,1,40,-27.945
1217725200.0,5161.0,10322,1,41,-27.945
1217727000.0,5161.5,10323,1,42,-24.685
1217728800.0,5162.0,10324,1,43,-24.325
1217730600.0,5162.5,10325,1,44,-24.325
1217732400.0,5163.0,10326,1,45,-24.325
1217734200.0,5163.5,10327,1,46,-24.325
1217736000.0,5164.0,10328,1,47,-24.325
1217737800.0,5164.5,10329,1,48,-24.325
1217739600.0,5165.0,10330,1,49,-25.13
1217741400.0,5165.5,10331,1,50,-25.62
1217743200.0,5166.0,10332,1,51,-25.62
1217745000.0,5166.5,10333,1,52,-25.62
1217746800.0,5167.0,10334,1,53,-31.685
1217748600.0,5167.5,10335,1,54,-29.895
1217750400.0,5168.0,10336,0,54,0.0
1217752200.0,5168.5,10337,0,54,0.0
1217754000.0,5169.0,10338,0,54,0.0
1217755800.0,5169.5,10339,0,54,0.0
1217757600.0,5170.0,10340,0,54,0.0
1217759400.0,5170.5,10341,0,54,0.0
1217761200.0,5171.0,10342,0,54,0.0
1217763000.0,5171.5,10343,0,54,0.0
1217764800.0,5172.0,10344,0,54,0.0
1217766600.0,5172.5,10345,0,54,0.0
1217768400.0,5173.0,10346,0,54,0.0
1217770200.0,5173.5,10347,0,54,0.0
1217772000.0,5174.0,10348,1,54,-32.095
1217773800.0,5174.5,10349,1,56,-32.02
1217775600.0,5175.0,10350,1,57,-31.805
1217777400.0,5175.5,10351,1,57,-32.11
1217779200.0,5176.0,10352,0,58,0.0
1217781000.0,5176.5,10353,0,58,0.0
1217782800.0,5177.0,10354,0,58,0.0
1217784600.0,5177.5,10355,1,59,-32.105
1217786400.0,5178.0,10356,1,59,-31.89
1217788200.0,5178.5,10357,1,60,-31.88
1217790000.0,5179.0,10358,1,62,-31.68
1217791800.0,5179.5,10359,1,63,-31.54
1217793600.0,5180.0,10360,1,64,-31.285
1217795400.0,5180.5,10361,0,64,0.0
1217797200.0,5181.0,10362,0,64,0.0
1217799000.0,5181.5,10363,0,64,0.0
1217800800.0,5182.0,10364,0,64,0.0
1217802600.0,5182.5,10365,0,64,0.0
1217804400.0,5183.0,10366,1,65,-27.24
1217806200.0,5183.5,10367,1,66,-25.62
1217808000.0,5184.0,10368,1,67,-25.62
1217809800.0,5184.5,10369,1,68,-25.62
1217811600.0,5185.0,10370,1,69,-25.62
1217813400.0,5185.5,10371,1,70,-25.62
1217815200.0,5186.0,10372,1,71,-25.62
1217817000.0,5186.5,10373,1,72,-25.13
1217818800.0,5187.0,10374,1,73,-25.115
1217820600.0,5187.5,10375,1,74,-25.13
1217822400.0,5188.0,10376,1,75,-25.13
1217824200.0,5188.5,10377,1,75,-25.13
1217826000.0,5189.0,10378,1,77,-23.19
1217827800.0,5189.5,10379,1,78,-23.19
1217829600.0,5190.0,10380,1,79,-26.05
1217831400.0,5190.5,10381,0,79,0.0
1217833200.0,5191.0,10382,0,79,0.0
1217835000.0,5191.5,10383,0,79,0.0
1217836800.0,5192.0,10384,0,79,0.0
1217838600.0,5192.5,10385,-1,79,44.21
1217840400.0,5193.0,10386,-1,78,44.83
1217842200.0,5193.5,10387,-1,77,44.83
1217844000.0,5194.0,10388,-1,75,44.83
1217845800.0,5194.5,10389,-1,74,44.83
1217847600.0,5195.0,10390,-1,74,44.83
1217849400.0,5195.5,10391,-1,73,44.83
1217851200.0,5196.0,10392,-1,71,44.83
1217853000.0,5196.5,10393,-1,70,44.83
1217854800.0,5197.0,10394,-1,69,44.83
1217856600.0,5197.5,10395,-1,68,44.83
1217858400.0,5198.0,10396,-1,67,44.83
1217860200.0,5198.5,10397,-1,67,44.83
1217862000.0,5199.0,10398,-1,65,44.83
1217863800.0,5199.5,10399,-1,64,44.83
1217865600.0,5200.0,10400,-1,63,44.83
1217867400.0,5200.5,10401,-1,62,44.83
1217869200.0,5201.0,10402,-1,61,44.83
1217871000.0,5201.5,10403,-1,61,44.83
1217872800.0,5202.0,10404,-1,60,44.83
1217874600.0,5202.5,10405,-1,59,44.83
1217876400.0,5203.0,10406,-1,58,44.83
1217878200.0,5203.5,10407,-1,56,44.83
1217880000.0,5204.0,10408,-1,55,44.83
1217881800.0,5204.5,10409,-1,55,44.83
1217883600.0,5205.0,10410,-1,54,44.83
1217885400.0,5205.5,10411,-1,53,44.83
1217887200.0,5206.0,10412,0,52,0.0
1217889000.0,5206.5,10413,0,52,0.0
1217890800.0,5207.0,10414,1,52,-31.595
1217892600.0,5207.5,10415,1,54,-30.495
1217894400.0,5208.0,10416,1,55,-28.93
1217896200.0,5208.5,10417,1,56,-28.93
1217898000.0,5209.0,10418,1,57,-28.93
1217899800.0,5209.5,10419,1,58,-28.755
1217901600.0,5210.0,10420,1,59,-27.76
1217903400.0,5210.5,10421,1,60,-27.76
1217905200.0,5211.0,10422,1,61,-27.76
1217907000.0,5211.5,10423,1,62,-28.615
1217908800.0,5212.0,10424,1,63,-28.93
1217910600.0,5212.5,10425,1,64,-28.93
1217912400.0,5213.0,10426,1,65,-24.44
1217914200.0,5213.5,10427,1,66,-25.52
1217916000.0,5214.0,10428,1,66,-28.95
1217917800.0,5214.5,10429,0,67,0.0
1217919600.0,5215.0,10430,0,67,0.0
1217921400.0,5215.5,10431,0,67,0.0
1217923200.0,5216.0,10432,0,67,0.0
1217925000.0,5216.5,10433,-1,67,48.955
1217926800.0,5217.0,10434,-1,66,48.955
1217928600.0,5217.5,10435,-1,65,48.955
1217930400.0,5218.0,10436,-1,64,48.955
1217932200.0,5218.5,10437,-1,63,48.955
1217934000.0,5219.0,10438,-1,62,48.955
1217935800.0,5219.5,10439,-1,60,48.955
1217937600.0,5220.0,10440,-1,60,48.955
1217939400.0,5220.5,10441,-1,58,48.955
1217941200.0,5221.0,10442,-1,57,48.955
1217943000.0,5221.5,10443,-1,56,48.955
1217944800.0,5222.0,10444,0,56,0.0
1217946600.0,5222.5,10445,0,56,0.0
1217948400.0,5223.0,10446,-1,55,48.955
1217950200.0,5223.5,10447,-1,55,48.955
1217952000.0,5224.0,10448,-1,53,48.955
1217953800.0,5224.5,10449,-1,52,53.29
1217955600.0,5225.0,10450,-1,51,48.955
1217957400.0,5225.5,10451,-1,51,47.69
1217959200.0,5226.0,10452,0,50,0.0
1217961000.0,5226.5,10453,0,50,0.0
1217962800.0,5227.0,10454,0,50,0.0
1217964600.0,5227.5,10455,0,50,0.0
1217966400.0,5228.0,10456,0,50,0.0
1217968200.0,5228.5,10457,0,50,0.0
1217970000.0,5229.0,10458,0,50,0.0
1217971800.0,5229.5,10459,0,50,0.0
1217973600.0,5230.0,10460,0,50,0.0
1217975400.0,5230.5,10461,0,50,0.0
1217977200.0,5231.0,10462,1,50,-26.655
1217979000.0,5231.5,10463,1,51,-28.95
1217980800.0,5232.0,10464,1,52,-28.95
1217982600.0,5232.5,10465,1,54,-25.52
1217984400.0,5233.0,10466,1,55,-24.44
1217986200.0,5233.5,10467,1,56,-24.44
1217988000.0,5234.0,10468,1,57,-24.44
1217989800.0,5234.5,10469,1,58,-24.44
1217991600.0,5235.0,10470,1,59,-24.44
1217993400.0,5235.5,10471,1,60,-24.44
1217995200.0,5236.0,10472,1,60,-25.385
1217997000.0,5236.5,10473,1,62,-25.435
1217998800.0,5237.0,10474,1,62,-31.58
1218000600.0,5237.5,10475,1,64,-24.31
1218002400.0,5238.0,10476,1,64,-31.58
1218004200.0,5238.5,10477,0,65,0.0
1218006000.0,5239.0,10478,-1,64,45.115
1218007800.0,5239.5,10479,-1,63,44.525
1218009600.0,5240.0,10480,-1,62,53.705
1218011400.0,5240.5,10481,-1,61,57.2
1218013200.0,5241.0,10482,-1,60,50.915
1218015000.0,5241.5,10483,-1,60,50.915
1218016800.0,5242.0,10484,-1,58,61.715
1218018600.0,5242.5,10485,-1,58,50.915
1218020400.0,5243.0,10486,-1,57,63.375
1218022200.0,5243.5,10487,-1,56,63.375
1218024000.0,5244.0,10488,-1,55,63.375
1218025800.0,5244.5,10489,-1,53,51.745
1218027600.0,5245.0,10490,-1,52,51.12
1218029400.0,5245.5,10491,-1,52,63.375
1218031200.0,5246.0,10492,-1,50,62.495
1218033000.0,5246.5,10493,-1,50,59.275
1218034800.0,5247.0,10494,-1,48,52.56
1218036600.0,5247.5,10495,-1,47,51.445
1218038400.0,5248.0,10496,-1,47,63.375
1218040200.0,5248.5,10497,-1,46,63.375
1218042000.0,5249.0,10498,-1,44,63.375
1218043800.0,5249.5,10499,-1,43,61.225
1218045600.0,5250.0,10500,-1,43,45.115
1218047400.0,5250.5,10501,-1,42,44.52
1218049200.0,5251.0,10502,-1,41,45.115
1218051000.0,5251.5,10503,0,40,0.0
1218052800.0,5252.0,10504,-1,40,45.115
1218054600.0,5252.5,10505,-1,39,45.115
1218056400.0,5253.0,10506,0,38,0.0
1218058200.0,5253.5,10507,0,38,0.0
1218060000.0,5254.0,10508,0,38,0.0
1218061800.0,5254.5,10509,1,38,-31.58
1218063600.0,5255.0,10510,1,40,-24.31
1218065400.0,5255.5,10511,1,40,-31.58
1218067200.0,5256.0,10512,1,42,-24.62
1218069000.0,5256.5,10513,1,43,-23.28
1218070800.0,5257.0,10514,1,44,-23.28
1218072600.0,5257.5,10515,1,45,-22.785
1218074400.0,5258.0,10516,1,46,-22.105
1218076200.0,5258.5,10517,1,47,-22.105
1218078000.0,5259.0,10518,1,48,-22.105
1218079800.0,5259.5,10519,1,49,-21.985
1218081600.0,5260.0,10520,1,50,-22.785
1218083400.0,5260.5,10521,1,51,-22.785
1218085200.0,5261.0,10522,1,52,-23.505
1218087000.0,5261.5,10523,1,52,-31.53
1218088800.0,5262.0,10524,1,53,-31.865
1218090600.0,5262.5,10525,1,54,-31.865
1218092400.0,5263.0,10526,1,55,-31.865
1218094200.0,5263.5,10527,-1,56,45.045
1218096000.0,5264.0,10528,-1,55,45.045
1218097800.0,5264.5,10529,-1,54,53.185
1218099600.0,5265.0,10530,-1,53,54.2
1218101400.0,5265.5,10531,-1,52,54.2
1218103200.0,5266.0,10532,-1,50,54.2
1218105000.0,5266.5,10533,-1,49,54.2
1218106800.0,5267.0,10534,-1,48,54.2
1218108600.0,5267.5,10535,-1,47,52.675
1218110400.0,5268.0,10536,-1,47,45.045
1218112200.0,5268.5,10537,-1,46,45.045
1218114000.0,5269.0,10538,-1,45,45.045
1218115800.0,5269.5,10539,-1,44,45.045
1218117600.0,5270.0,10540,-1,43,45.045
1218119400.0,5270.5,10541,-1,41,45.045
1218121200.0,5271.0,10542,-1,40,45.045
1218123000.0,5271.5,10543,-1,39,45.045
1218124800.0,5272.0,10544,-1,38,45.045
1218126600.0,5272.5,10545,-1,38,59.63
1218128400.0,5273.0,10546,-1,36,45.045
1218130200.0,5273.5,10547,-1,35,45.045
1218132000.0,5274.0,10548,0,35,0.0
1218133800.0,5274.5,10549,-1,35,45.045
1218135600.0,5275.0,10550,0,34,0.0
1218137400.0,5275.5,10551,0,34,0.0
1218139200.0,5276.0,10552,-1,34,45.045
1218141000.0,5276.5,10553,-1,32,45.045
1218142800.0,5277.0,10554,-1,32,45.045
1218144600.0,5277.5,10555,0,31,0.0
1218146400.0,5278.0,10556,1,31,-31.865
1218148200.0,5278.5,10557,1,32,-31.53
1218150000.0,5279.0,10558,1,33,-31.53
1218151800.0,5279.5,10559,1,34,-31.53
1218153600.0,5280.0,10560,1,35,-24.545
1218155400.0,5280.5,10561,1,37,-23.505
1218157200.0,5281.0,10562,1,38,-23.505
1218159000.0,5281.5,10563,1,39,-23.005
1218160800.0,5282.0,10564,1,40,-23.005
1218162600.0,5282.5,10565,1,41,-22.105
1218164400.0,5283.0,10566,1,42,-22.105
1218166200.0,5283.5,10567,1,43,-23.005
1218168000.0,5284.0,10568,1,44,-23.505
1218169800.0,5284.5,10569,1,45,-23.505
1218171600.0,5285.0,10570,1,45,-24.66
1218173400.0,5285.5,10571,1,47,-27.635
1218175200.0,5286.0,10572,1,48,-32.24
1218177000.0,5286.5,10573,1,49,-32.24
1218178800.0,5287.0,10574,1,49,-32.24
1218180600.0,5287.5,10575,0,50,0.0
1218182400.0,5288.0,10576,0,50,0.0
1218184200.0,5288.5,10577,0,50,0.0
1218186000.0,5289.0,10578,0,50,0.0
1218187800.0,5289.5,10579,-1,50,60.265
1218189600.0,5290.0,10580,-1,49,60.265
1218191400.0,5290.5,10581,-1,48,86.09
1218193200.0,5291.0,10582,-1,47,86.09
1218195000.0,5291.5,10583,-1,46,60.265
1218196800.0,5292.0,10584,0,45,0.0
1218198600.0,5292.5,10585,0,45,0.0
1218200400.0,5293.0,10586,0,45,0.0
1218202200.0,5293.5,10587,0,45,0.0
1218204000.0,5294.0,10588,0,45,0.0
1218205800.0,5294.5,10589,0,45,0.0
1218207600.0,5295.0,10590,0,45,0.0
1218209400.0,5295.5,10591,0,45,0.0
1218211200.0,5296.0,10592,0,45,0.0
1218213000.0,5296.5,10593,0,45,0.0
1218214800.0,5297.0,10594,0,45,0.0
1218216600.0,5297.5,10595,0,45,0.0
1218218400.0,5298.0,10596,0,45,0.0
1218220200.0,5298.5,10597,0,45,0.0
1218222000.0,5299.0,10598,0,45,0.0
1218223800.0,5299.5,10599,1,45,-32.24
1218225600.0,5300.0,10600,0,46,0.0
1218227400.0,5300.5,10601,0,46,0.0
1218229200.0,5301.0,10602,0,46,0.0
1218231000.0,5301.5,10603,0,46,0.0
1218232800.0,5302.0,10604,1,46,-29.525
1218234600.0,5302.5,10605,1,47,-29.525
1218236400.0,5303.0,10606,1,49,-24.745
1218238200.0,5303.5,10607,1,50,-22.34
1218240000.0,5304.0,10608,1,51,-21.645
1218241800.0,5304.5,10609,1,52,-21.645
1218243600.0,5305.0,10610,1,53,-21.645
1218245400.0,5305.5,10611,1,54,-21.645
1218247200.0,5306.0,10612,1,54,-20.62
1218249000.0,5306.5,10613,1,56,-20.055
1218250800.0,5307.0,10614,1,57,-20.055
1218252600.0,5307.5,10615,1,57,-20.055
1218254400.0,5308.0,10616,1,58,-21.29
1218256200.0,5308.5,10617,1,60,-21.29
1218258000.0,5309.0,10618,1,61,-21.8
1218259800.0,5309.5,10619,1,62,-22.08
1218261600.0,5310.0,10620,1,63,-22.755
1218263400.0,5310.5,10621,1,64,-24.685
1218265200.0,5311.0,10622,1,64,-28.76
1218267000.0,5311.5,10623,1,65,-28.76
1218268800.0,5312.0,10624,0,66,0.0
1218270600.0,5312.5,10625,0,66,0.0
1218272400.0,5313.0,10626,0,66,0.0
1218274200.0,5313.5,10627,0,66,0.0
1218276000.0,5314.0,10628,0,66,0.0
1218277800.0,5314.5,10629,0,66,0.0
1218279600.0,5315.0,10630,-1,65,57.78
1218281400.0,5315.5,10631,0,65,0.0
1218283200.0,5316.0,10632,0,65,0.0
1218285000.0,5316.5,10633,0,65,0.0
1218286800.0,5317.0,10634,0,65,0.0
1218288600.0,5317.5,10635,0,65,0.0
1218290400.0,5318.0,10636,0,65,0.0
1218292200.0,5318.5,10637,0,65,0.0
1218294000.0,5319.0,10638,0,65,0.0
1218295800.0,5319.5,10639,0,65,0.0
1218297600.0,5320.0,10640,0,65,0.0
1218299400.0,5320.5,10641,0,65,0.0
1218301200.0,5321.0,10642,0,65,0.0
1218303000.0,5321.5,10643,0,65,0.0
1218304800.0,5322.0,10644,0,65,0.0
1218306600.0,5322.5,10645,0,65,0.0
1218308400.0,5323.0,10646,0,65,0.0
1218310200.0,5323.5,10647,0,65,0.0
1218312000.0,5324.0,10648,0,65,0.0
1218313800.0,5324.5,10649,0,65,0.0
1218315600.0,5325.0,10650,0,65,0.0
1218317400.0,5325.5,10651,1,66,-26.115
